method,contrast_id,pathway,k,estimate,se_hksj,ci_low,ci_high,p,tau2,i2,q,q_p,prediction_low,prediction_high,max_weight_fraction,direction_concordance,all_study_effects_same_sign,study_effects,meta_fdr
GSVA,injury_d7_vs_uninjured,HALLMARK_XENOBIOTIC_METABOLISM,3,0.6766078530576316,0.52096080743724271,-1.5649055871547046,2.9181212932699676,0.32359453525740417,0,0,0.74011012775582796,0.69069629717364611,-5.9428268257628547,7.2960425318781175,0.38407955308933778,1,True,GSE162610:0.0943289467327;GSE234774:1.23586902943;GSE304399:0.695063782828,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_HEDGEHOG_SIGNALING,3,0.89493250968088267,0.88383919140819933,-2.9079205998911632,4.6977856192529286,0.41784897124706988,1.5072661954913009,64.794967996990792,5.6810060556941036,0.058396283618226887,-18.326485164065254,20.116350183427016,0.35026785062896504,0.66666666666666663,False,GSE162610:-0.0126692316902;GSE234774:2.69623163753;GSE304399:0.0660469542934,0.50957191615496322
GSVA,injury_d7_vs_uninjured,HALLMARK_DNA_REPAIR,3,0.45644416642522723,0.51372623084623403,-1.753941403069224,2.6668297359196784,0.46801616143582975,0,0,0.93144688631805883,0.62768084947875025,-6.0710665010503657,6.9839548339008211,0.38433945592820173,0.66666666666666663,False,GSE162610:-0.247164512337;GSE234774:0.984465183104;GSE304399:0.597078173555,0.52316115486470061
GSVA,injury_d7_vs_uninjured,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,0.69789085906731874,0.79132409350691169,-2.706901911976713,4.1026836301113505,0.47084503937823052,1.0602560376753021,56.990549336055508,4.65014076935568,0.097776561837346496,-15.802816629641409,17.198598347776045,0.35433552744652136,0.33333333333333331,False,GSE162610:-0.0224653125293;GSE234774:2.31761672618;GSE304399:-0.121517604245,0.52316115486470061
GSVA,injury_d7_vs_uninjured,HALLMARK_MYC_TARGETS_V2,3,0.48086600175224148,0.51429143562054458,-1.7319514476072644,2.6936834511117471,0.44848994461820962,0,0,0.51509553035060973,0.77294470559236428,-6.0538262733036046,7.015558276808088,0.3843187504927274,0.66666666666666663,False,GSE162610:-0.0516821037467;GSE234774:0.852723218814;GSE304399:0.60957994929,0.52316115486470061
GSVA,injury_d7_vs_uninjured,HALLMARK_UV_RESPONSE_DN,3,1.162915039163638,1.2502060478330159,-4.2162874252943734,6.5421175036216503,0.45047625462258539,3.8553207914907754,82.375955812939623,11.348133145673822,0.0034338727509202883,-28.413723476890542,30.739553555217821,0.34158470704180394,0.66666666666666663,False,GSE162610:-0.207767481475;GSE234774:3.68200245102;GSE304399:0.0561217206992,0.52316115486470061
GSVA,injury_d7_vs_uninjured,HALLMARK_FATTY_ACID_METABOLISM,3,0.41166482107723701,0.51222139949734613,-1.7922459817061092,2.615575623860583,0.5059186107256709,0,0,0.59614090522033281,0.7422490445230483,-6.0967251511859724,6.920054793340447,0.38439492171217482,0.66666666666666663,False,GSE162610:-0.176817451152;GSE234774:0.607352042298;GSE304399:0.726193726727,0.54991153339746834
GSVA,injury_d7_vs_uninjured,HALLMARK_MYOGENESIS,3,0.3106517284203657,0.50951257349942569,-1.8816039367886113,2.5029073936293429,0.60410004578914767,0,0,0.9412951006233643,0.62459767887920714,-6.1633193461185938,6.7846228029593254,0.38449602108108905,0.66666666666666663,False,GSE162610:0.116680276384;GSE234774:1.03785188898;GSE304399:-0.116146435636,0.64265962317994429
GSVA,injury_d7_vs_uninjured,HALLMARK_BILE_ACID_METABOLISM,3,-0.11824558579641785,0.50678124859315465,-2.2987493084415953,2.0622581368487594,0.83721382174644821,0,0,0.06676954581009259,0.96716634857966244,-6.5575118868752842,6.3210207152824491,0.38459962583704138,1,True,GSE162610:-0.0234316010449;GSE234774:-0.00628747807218;GSE304399:-0.283674273876,0.8720977309858835
GSVA,injury_d7_vs_uninjured,HALLMARK_SPERMATOGENESIS,3,0.099377824734954795,0.50674619710415814,-2.0809750835254102,2.2797307329953194,0.86264388527277092,0,0,0.033288470050765968,0.98349351494791504,-6.3394431049484146,6.5381987544183238,0.38460096644082981,0.66666666666666663,False,GSE162610:-0.00766742416028;GSE234774:0.22593856773;GSE304399:0.0837644783624,0.88024886252323564
GSVA,injury_d7_vs_uninjured,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,-0.0095237224048467638,0.5063715252105393,-2.1882645476193723,2.1692171028096787,0.98670206971713403,0,0,0.32637651672770396,0.84943126082184206,-6.4435839942990043,6.4245365494893107,0.38461531401146926,0.33333333333333331,False,GSE162610:0.0404651414289;GSE234774:0.354388541319;GSE304399:-0.340644723225,0.98670206971713403
Zscore,change_d7_minus_d1,HALLMARK_ADIPOGENESIS,3,-0.30189878483925014,0.50891572436522103,-2.4915864154916929,1.8877888458131928,0.6131833209653742,0,0,1.3590557944959571,0.506856224108445,-6.768286172082397,6.164488602403897,0.38451851672691972,0.66666666666666663,False,GSE162610:-0.312940232828;GSE234774:-1.09399861609;GSE304399:0.340877264061,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_ANDROGEN_RESPONSE,3,-0.56279874894404147,0.51489762242003612,-2.7782244095911173,1.6526269117030346,0.38847228134062206,0,0,1.2871446968736748,0.52541211234020824,-7.1051933575825945,5.9795958596945109,0.38429662036791401,1,True,GSE162610:-0.290265267971;GSE234774:-1.42958371886;GSE304399:-0.0867567663933,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_ANGIOGENESIS,3,-0.35172757533970916,0.51041199528013359,-2.5478531401286455,1.8443979894492273,0.56196410564950794,0,0,0.2109056711780454,0.89991691589714162,-6.8371268871685187,6.1336717364890996,0.38446227199372762,1,True,GSE162610:-0.155633018352;GSE234774:-0.700257642697;GSE304399:-0.229700247101,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_APICAL_JUNCTION,3,-0.43948420173446406,0.51168833192623708,-2.6411013998778365,1.7621329964089085,0.48090672541882196,0,0,1.202648374942628,0.54808538755213076,-6.9411009083009469,6.0621325048320189,0.38441468863844935,0.66666666666666663,False,GSE162610:-0.360447492914;GSE234774:-1.22504679357;GSE304399:0.126216028423,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_APOPTOSIS,3,-0.39602855579186946,0.52435652712708525,-2.652152598597171,1.8600954870134319,0.52891721519660928,0.04401321390296839,4.5799410180183564,2.0959953508073852,0.35063914004519564,-7.5720873778704449,6.7800302662867056,0.38157923250673204,0.66666666666666663,False,GSE162610:-0.207732130961;GSE234774:-1.4529635338;GSE304399:0.307867352274,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,-0.66420610136272906,0.51990077799891277,-2.9011586030186201,1.5727464002931622,0.32965334651558698,0,0,0.42900359207208572,0.80694336243123566,-7.2701718291134227,5.9417596263879648,0.3841169496380582,1,True,GSE162610:-0.340676821186;GSE234774:-1.16179898906;GSE304399:-0.524661588087,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_COAGULATION,3,-0.20946047922065975,0.50762332702802948,-2.3935873729423145,1.9746664145009951,0.71990567571319519,0,0,1.4624647186822193,0.48131547083431503,-6.6594264012969635,6.2405054428556443,0.38456750354861163,0.66666666666666663,False,GSE162610:-0.154834010781;GSE234774:-1.05709760946;GSE304399:0.425076405461,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_DNA_REPAIR,3,-0.49650321124303903,0.51335547444085861,-2.7052935446778297,1.7122871221917515,0.43549399259199695,0,0,0.90767041281496286,0.63518739943500813,-7.0193029719246836,6.026296549438606,0.38435307563613197,0.66666666666666663,False,GSE162610:-0.539139967911;GSE234774:-1.13331409663;GSE304399:0.0476577147586,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_E2F_TARGETS,3,-0.19616846721373984,0.50751232183651174,-2.3798177441450945,1.9874808097176149,0.73635260932363289,0,0,1.6686486393331319,0.43416774095096133,-6.644723934599841,6.2523870001723614,0.38457172874279294,0.66666666666666663,False,GSE162610:-0.409995182501;GSE234774:-0.960895357905;GSE304399:0.586818826247,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,-1.0872802407746323,0.74045866934387117,-4.273216755693694,2.098656274144429,0.27973145271222505,0.76612781613489922,47.792390901857587,3.8308592072092451,0.14727854759847397,-15.65463701902501,13.480076537475746,0.35890133460722601,1,True,GSE162610:-0.24233566375;GSE234774:-2.60481304084;GSE304399:-0.486564430365,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,-1.0380052388232741,0.53455172791706018,-3.3379956901379049,1.2619852124913566,0.19165579004419295,0,0,1.4572270877653608,0.48257759914896081,-7.8301289358133905,5.7541184581668423,0.38361983595657723,1,True,GSE162610:-0.454261802009;GSE234774:-1.98803645487;GSE304399:-0.743739275115,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_ESTROGEN_RESPONSE_LATE,3,-0.85823107710543278,0.52777542835751567,-3.1290654646225891,1.4126033104117237,0.24543769852389027,0,1.4039273716421614,2.0284783629655116,0.36267825722579028,-7.564253724538327,5.8477915703274608,0.38397161568688365,1,True,GSE162610:-0.320774641016;GSE234774:-1.97607955467;GSE304399:-0.39265242888,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_FATTY_ACID_METABOLISM,3,-0.18245916949041557,0.50742619569687475,-2.3657378755519582,2.000819536571127,0.75358066868459994,0,0,0.6812939138711035,0.71130998694056113,-6.6299203005131524,6.265001961532322,0.38457500889835472,0.66666666666666663,False,GSE162610:-0.275278842477;GSE234774:-0.697774864145;GSE304399:0.304132125523,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_GLYCOLYSIS,3,-0.67681641441774343,0.51821113836090749,-2.9064989834728778,1.5528661546373912,0.32154177457667815,0,0,1.4631920970220338,0.4811404534381587,-7.2613132349975862,5.9076804061620996,0.38417703868642344,1,True,GSE162610:-0.432718994862;GSE234774:-1.59817525948;GSE304399:-0.134002692306,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_HEDGEHOG_SIGNALING,3,-0.20407511515549201,0.50774763992208205,-2.3887368840900849,1.980586653779101,0.72662402705542584,0,0,0.220855049882176,0.89545122571814073,-6.6556205823149739,6.2474703520039903,0.3845627751515126,0.66666666666666663,False,GSE162610:-0.161412572288;GSE234774:-0.5413552921;GSE304399:0.0316713881776,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_HYPOXIA,3,-0.88259983521659446,0.54304115047455692,-3.219117323672235,1.4539176532390461,0.24560530345600778,0.038539767914962032,6.553043075177774,2.1402516099149098,0.34296536796103089,-8.2196322499935341,6.4544325795603452,0.38156003295513913,1,True,GSE162610:-0.427653493133;GSE234774:-2.02860909909;GSE304399:-0.322555682701,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_IL2_STAT5_SIGNALING,3,-0.51245182205605699,0.51318943336583212,-2.7205277384061342,1.6956240942940202,0.42320334864206255,0,0,1.5079424094709286,0.47049440824482114,-7.0331418308438014,6.0082381867316865,0.38435918482754511,0.66666666666666663,False,GSE162610:-0.361998345356;GSE234774:-1.41497368967;GSE304399:0.0898545823796,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_IL6_JAK_STAT3_SIGNALING,3,-0.21913275706460872,0.50785371302925841,-2.4042509217433476,1.9659854076141301,0.7081729609589047,0,0,0.91330588580858363,0.63340012792990485,-6.6720260108408755,6.2337604967116587,0.38455874330577111,0.66666666666666663,False,GSE162610:-0.159133251477;GSE234774:-0.895676413432;GSE304399:0.274220616859,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_INFLAMMATORY_RESPONSE,3,-0.19163572634215464,0.50798672601937456,-2.3773261997259088,1.9940547470415995,0.74225958103680301,0.0017640366124256619,0,1.9250146027177331,0.38193406065612823,-6.6682433021692997,6.2849718494849913,0.38445163113350239,0.66666666666666663,False,GSE162610:-0.275891560757;GSE234774:-1.09682312043;GSE304399:0.600466733458,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_KRAS_SIGNALING_DN,3,-0.34576175044175023,0.51018707260329721,-2.5409195510612137,1.8493960501777134,0.56784267503511743,0,0,0.35631878017736207,0.83680903379244753,-6.8283031486888675,6.1367796478053673,0.38447069485422453,1,True,GSE162610:-0.197798541868;GSE234774:-0.798596577853;GSE304399:-0.101715301371,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_KRAS_SIGNALING_UP,3,-0.26313058111667986,0.50836458631249803,-2.4504468561221056,1.9241856938887456,0.65629730153455701,0,0,1.2251276485999427,0.54195959716341457,-6.7225150954240309,6.1962539331906719,0.38453936073889861,0.66666666666666663,False,GSE162610:-0.199369772472;GSE234774:-1.04529883519;GSE304399:0.311780014206,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_MITOTIC_SPINDLE,3,0.1618319383683953,0.50699442879759538,-2.0195890246653478,2.3432529014021384,0.77983094094709915,0,0,1.2937990523573881,0.52366687781745214,-6.280143074033794,6.6038069507705854,0.38459147845706104,0.33333333333333331,False,GSE162610:-0.346785758744;GSE234774:-0.238859086583;GSE304399:0.889352395291,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_MTORC1_SIGNALING,3,-0.90358008845848425,0.52912792896004124,-3.1802338163850852,1.3730736394681164,0.2298190209228749,0,0,0.86229578655479511,0.64976280811723264,-7.6267878854528668,5.8196277085358989,0.38379900645533099,1,True,GSE162610:-0.635927219968;GSE234774:-1.63695012814;GSE304399:-0.529718537524,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_MYC_TARGETS_V1,3,-0.94088625954223259,0.52915065168901365,-3.2176377554806739,1.3358652363962089,0.21735833190438783,0,0,1.3413377708930789,0.51136641781166259,-7.6643827761831043,5.7826102570986384,0.38379824418913033,1,True,GSE162610:-0.883743573784;GSE234774:-1.78704177378;GSE304399:-0.307492155181,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_MYC_TARGETS_V2,3,-0.92158675670022849,0.52906328364872846,-3.197962338301644,1.3547888249011868,0.22364661354460044,0,0,1.2234458950164382,0.54241551006716293,-7.6439731571338374,5.8007996437333809,0.38380117561728427,1,True,GSE162610:-0.521430820401;GSE234774:-1.79847327953;GSE304399:-0.538887529042,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_MYOGENESIS,3,-0.68235872380255091,0.59113381390366915,-3.2258022418423833,1.8610847942372812,0.36766891649690009,0.22663595787072416,23.109850460957766,2.6011134221874119,0.27238011378612037,-10.326319100031322,8.9616016524262196,0.37244253475097738,1,True,GSE162610:-0.178709636203;GSE234774:-1.91675995339;GSE304399:-0.06670809429,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_NOTCH_SIGNALING,3,-0.28451190967401102,0.50893084350816864,-2.474264592748129,1.9052407734001071,0.63238048682133274,0,0,0.55798500090762215,0.75654557694227054,-6.7510914038428851,6.1820675844948632,0.38451794588730537,0.66666666666666663,False,GSE162610:-0.163375853613;GSE234774:-0.837444684338;GSE304399:0.0610677104291,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,-0.41759075273879215,0.51113411262538033,-2.6168233376944539,1.7816418322168694,0.49977406820394843,0,0,1.2889657148114364,0.52493393762378293,-6.9121654353998494,6.0769839299222657,0.38443530629198891,0.66666666666666663,False,GSE162610:-0.401382226969;GSE234774:-1.20417651028;GSE304399:0.199180153779,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_P53_PATHWAY,3,-0.46941545540781693,0.51221358823562291,-2.6732926490445865,1.7344617382289527,0.45617773571119191,0,0,1.4126840085446668,0.49344592317823355,-6.9777061761803232,6.0388752653646893,0.38439521091445455,0.66666666666666663,False,GSE162610:-0.349891704328;GSE234774:-1.33325949378;GSE304399:0.126595005262,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_PANCREAS_BETA_CELLS,3,-0.3670199421174839,0.51078665998675921,-2.5647575590291236,1.8307176747941556,0.54703035302752911,0,0,0.20969679570531732,0.90046102406389084,-6.8571798204160963,6.1231399361811292,0.38444826661347176,1,True,GSE162610:-0.135876574047;GSE234774:-0.706137066272;GSE304399:-0.280579920807,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_PEROXISOME,3,-0.18738211591367138,0.50750653799530387,-2.3710065069848647,1.9962422751575217,0.74738861732383299,0,0,0.73135415305975626,0.69372678570384028,-6.6358640926292232,6.2610998608018811,0.38457194897023839,0.66666666666666663,False,GSE162610:-0.131123500734;GSE234774:-0.79335361991;GSE304399:0.252468908968,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,-0.38198874451124237,0.51036588575152431,-2.5779159160110403,1.8139384269885557,0.53222979406934423,0,0,1.3160383284725432,0.51787614675689531,-6.8668021792292535,6.1028246902067682,0.38446399777611823,0.66666666666666663,False,GSE162610:-0.332636990441;GSE234774:-1.1892008774;GSE304399:0.224687498931,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_PROTEIN_SECRETION,3,-0.26889528721989336,0.5085690441254157,-2.4570912731921877,1.9193006987524011,0.64980634270267235,0,0,0.71387891669763714,0.69981486439953611,-6.730877684358088,6.1930871099183005,0.38453162015332204,0.66666666666666663,False,GSE162610:-0.335948209282;GSE234774:-0.813258204848;GSE304399:0.220410528666,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,3,-0.39839207369311241,0.51112314237160239,-2.5975774574564103,1.8007933100701856,0.51730790220965961,0,0,0.83437862792356632,0.65889616989170408,-6.892827366063659,6.0960432186774343,0.38443571508428898,1,True,GSE162610:-0.130245986178;GSE234774:-1.09696092638;GSE304399:-0.0537923509602,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_SPERMATOGENESIS,3,-0.29970177525687292,0.5092473420239394,-2.4908162415338335,1.8914126910200879,0.61579438145610821,0,0,0.28172137879838072,0.86861030989344723,-6.7703027643658258,6.1708992138520804,0.38450600795267348,1,True,GSE162610:-0.230891096816;GSE234774:-0.688151779425;GSE304399:-0.0438721126016,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_TGF_BETA_SIGNALING,3,-0.16616826552981917,0.50721216802736069,-2.3485260848548855,2.0161895537952468,0.77432042403234558,0,0,1.4319504276991357,0.48871527741934351,-6.6109099171645047,6.278573386104866,0.38458316756940292,0.66666666666666663,False,GSE162610:-0.23953249241;GSE234774:-0.946427102461;GSE304399:0.516823147408,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,3,-0.91327796008035445,0.711453363293297,-3.974414715743694,2.1478587955829855,0.32789195723305969,0.68332237075880597,45.618405419780608,3.6777148876165433,0.15899898764285067,-14.771130274810929,12.944574354650221,0.36012650802000851,1,True,GSE162610:-0.345254738528;GSE234774:-2.37396146837;GSE304399:-0.120237678255,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,-0.91613078081882759,0.52784248449182702,-3.1872536875953252,1.3549921259576698,0.22476711450861594,0,0,1.4840818512454896,0.4761411545099753,-7.6230054572230976,5.7907438955854431,0.38384229075360693,1,True,GSE162610:-0.565452337333;GSE234774:-1.8759911645;GSE304399:-0.427190195292,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_UV_RESPONSE_DN,3,-0.25288695147446039,0.50832773807831522,-2.4400446813244927,1.9342707783755722,0.66815650277577443,0,0,0.33710013413205997,0.84488896124856172,-6.7118032645741188,6.2060293616251982,0.38454075678467103,0.66666666666666663,False,GSE162610:-0.385658280494;GSE234774:-0.572137108859;GSE304399:0.108844278611,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_UV_RESPONSE_UP,3,-0.62928987874706876,0.52069812045547226,-2.8696730681002207,1.611093310606083,0.35033507561238258,0.0043492636395095962,1.8879824542538084,2.0384862629773872,0.36086796643808955,-7.298241584686961,6.0396618271928233,0.38397297047336582,1,True,GSE162610:-0.273890843807;GSE234774:-1.72320939515;GSE304399:-0.036867216965,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_XENOBIOTIC_METABOLISM,3,-0.26963650448644233,0.50825950069547499,-2.4565006325749263,1.9172276236020418,0.64877241015327536,0,0,1.7967738411936285,0.40722601812145787,-6.7276857794290716,6.1884127704561873,0.38454334286274372,0.66666666666666663,False,GSE162610:-0.180924200219;GSE234774:-1.22095575793;GSE304399:0.420659139965,0.95101334261841353
Zscore,change_d7_minus_d1,HALLMARK_APICAL_SURFACE,3,-0.13512804434114678,0.50691999258865006,-2.3162287342172787,2.0459726455349854,0.81477058497231358,0,0,0.0033792447054744618,0.99831180425552069,-6.576157255032693,6.3059011663503997,0.38459432209866223,1,True,GSE162610:-0.175012845148;GSE234774:-0.134465673043;GSE304399:-0.103747308285,0.95835438132860939
Zscore,change_d7_minus_d1,HALLMARK_BILE_ACID_METABOLISM,3,0.1213502219218488,0.50677825411329602,-2.0591406165163906,2.3018410603600885,0.83305641216356208,0,0,0.43514839395135063,0.80446791361917991,-6.3178780306828557,6.5605784745265527,0.3845997403550161,0.33333333333333331,False,GSE162610:-0.114187717216;GSE234774:-0.170513897781;GSE304399:0.543299757884,0.95835438132860939
Zscore,change_d7_minus_d1,HALLMARK_G2M_CHECKPOINT,3,-0.1081589661885422,0.50677615327680825,-2.288640765456933,2.0723228330798489,0.85077511294511721,0,0,1.7057622811633775,0.42618526172008975,-6.5473605251347156,6.3310425927576315,0.38459982069858989,0.66666666666666663,False,GSE162610:-0.30822524503;GSE234774:-0.890334665451;GSE304399:0.677686290245,0.95835438132860939
Zscore,change_d7_minus_d1,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,0.14011110758557657,0.71379107596375324,-2.931084013880672,3.2113062290518251,0.8625189431957484,0.75367723994338542,49.26460300608349,3.9420209922469169,0.13931600677834596,-14.140526534424861,14.420748749596015,0.35844085467363968,0.33333333333333331,False,GSE162610:-0.0493029875788;GSE234774:-1.03845340668;GSE304399:1.36435658079,0.95835438132860939
Zscore,change_d7_minus_d1,HALLMARK_HEME_METABOLISM,3,-0.079479746116331754,0.506600900653424,-2.2592074942063225,2.1002480019736587,0.88973964081695267,0,0,0.92845952309274626,0.62861910537557986,-6.5164545093492334,6.3574950171165705,0.38460652655423405,0.66666666666666663,False,GSE162610:-0.280599280736;GSE234774:-0.620775868207;GSE304399:0.514475007872,0.96710830523581814
Zscore,change_d7_minus_d1,HALLMARK_COMPLEMENT,3,0.040062649056935642,0.53572597330128335,-2.2649801723655187,2.3451054704793899,0.94719492928558247,0.09079576342495782,6.3751606116421629,2.1361852400130239,0.34366338934869517,-7.7698418487032903,7.8499671468171623,0.37888821915318632,0.33333333333333331,False,GSE162610:-0.23046962189;GSE234774:-0.790287981372;GSE304399:0.942401788693,0.98666138467248177
Zscore,change_d7_minus_d1,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,-0.045746976538874232,0.50643969148362811,-2.224781097554382,2.1332871444766339,0.9362565526566542,0,0,0.21900013026304643,0.8962821059858882,-6.4806733830550005,6.3891794299772524,0.38461270127454961,0.66666666666666663,False,GSE162610:-0.184158278446;GSE234774:-0.277560689999;GSE304399:0.250436393606,0.98666138467248177
Zscore,change_d7_minus_d1,HALLMARK_ALLOGRAFT_REJECTION,3,0.014544543685548474,0.50637009571998592,-2.1641901309275453,2.1932792182986423,0.97969385440573253,0,0,1.3251914596398193,0.51551146778859125,-6.4194975648089692,6.448586652180067,0.3846153688136737,0.33333333333333331,False,GSE162610:-0.171182112721;GSE234774:-0.66830876095;GSE304399:0.70940855891,0.99918609641750633
Zscore,change_d7_minus_d1,HALLMARK_INTERFERON_GAMMA_RESPONSE,3,-0.00086241293881293181,0.749250707762668,-3.2246280159605729,3.2229031900829468,0.99918609641750633,0.91011961633578531,54.216280562557742,4.3683650532865741,0.11256971879735475,-15.414155161526658,15.412430335649031,0.35602299842627977,0.66666666666666663,False,GSE162610:-0.17660479241;GSE234774:-1.24702345277;GSE304399:1.28511223552,0.99918609641750633
Zscore,injury_d1_vs_uninjured,HALLMARK_ALLOGRAFT_REJECTION,3,1.9423317307414469,0.8286489150792361,-1.6230567857281584,5.5077202472110525,0.14377135172775099,1.1880361758031244,57.67230051616454,4.7250382713659667,0.094182665188909331,-15.454941433406297,19.339604894889192,0.33333333333333337,1,True,GSE162610:0.472968752898;GSE234774:2.01315601722;GSE304399:3.3408704221,0.50901488130904737
Zscore,injury_d1_vs_uninjured,HALLMARK_ANDROGEN_RESPONSE,3,1.6269161052958154,1.0100144039090013,-2.7188251267695245,5.9726573373611549,0.24852871421533562,2.2783852356739613,74.447612632070133,7.8270572968463528,0.019969909798334518,-21.44985469144914,24.703686902040772,0.33333333333333337,0.66666666666666663,False,GSE162610:-0.135475186986;GSE234774:3.36302109633;GSE304399:1.65320240655,0.50901488130904737
Zscore,injury_d1_vs_uninjured,HALLMARK_ANGIOGENESIS,3,1.3754278068848051,0.79199434719482409,-2.0322488330191479,4.7831044467887578,0.22458013181881942,1.1198504930973023,59.510641773838721,4.9395695254753278,0.084603066774476571,-15.4193947291112,18.170250342880809,0.33333333333333331,1,True,GSE162610:0.333921319316;GSE234774:2.92972510645;GSE304399:0.862636994894,0.50901488130904737
Zscore,injury_d1_vs_uninjured,HALLMARK_APICAL_JUNCTION,3,1.2487873178379321,0.96995885471280818,-2.9246087961367939,5.422183431812658,0.32680761631741384,2.0902711724567049,74.058472571568657,7.7096462631882048,0.021177348582781527,-20.872752904475043,23.370327540150903,0.33333333333333331,0.66666666666666663,False,GSE162610:-0.325253728702;GSE234774:3.01777352109;GSE304399:1.05384216112,0.50901488130904737
Zscore,injury_d1_vs_uninjured,HALLMARK_APOPTOSIS,3,1.6420127483374103,1.2163662721453661,-3.5915889128840259,6.8756144095588461,0.30952380119313738,3.6837713009805699,82.99322970390314,11.760022421535323,0.0027947539435240871,-27.230214966242809,30.51424046291763,0.33333333333333331,0.66666666666666663,False,GSE162610:-0.380098454127;GSE234774:3.82436693827;GSE304399:1.48176976087,0.50901488130904737
Zscore,injury_d1_vs_uninjured,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,0.88665433552140216,0.49336876372280325,-1.2361401224836346,3.0094487935264391,0.21414338074082087,0,0,0.93327296268070792,0.62710801444741249,-5.3821901867739346,7.1554988578167382,0.33333333333333337,1,True,GSE162610:0.213809789567;GSE234774:1.18820610405;GSE304399:1.25794711294,0.50901488130904737
Zscore,injury_d1_vs_uninjured,HALLMARK_COAGULATION,3,1.2322249167885644,0.71190463201322718,-1.8308534914644337,4.2953033250415622,0.22561203640176525,0.76422571877236789,50.263966455657105,4.0212293934072374,0.13390633758092466,-13.092768131653143,15.55721796523027,0.33333333333333337,1,True,GSE162610:0.00973464794329;GSE234774:2.4755798295;GSE304399:1.21136027292,0.50901488130904737
Zscore,injury_d1_vs_uninjured,HALLMARK_COMPLEMENT,3,1.6991727623084074,0.87711166148523068,-2.0747341222761064,5.4730796468929217,0.19231914166891867,1.4922939653885778,64.658164359963379,5.6590156220813874,0.059041906293585023,-17.409281395551158,20.807626920167973,0.33333333333333337,1,True,GSE162610:0.0583191638561;GSE234774:3.05688365908;GSE304399:1.98231546399,0.50901488130904737
Zscore,injury_d1_vs_uninjured,HALLMARK_DNA_REPAIR,3,0.75573430495998317,0.53724226103000305,-1.5558325759975322,3.0673011859174988,0.29478117028119938,0.16237729789575442,18.75269678304543,2.4616201656064849,0.29205589237045809,-7.7773742588397194,9.2888428687596853,0.33333333333333337,1,True,GSE162610:0.0329233447415;GSE234774:1.80564975446;GSE304399:0.428629815678,0.50901488130904737
